candidate_type,ticker_tv,ticker_yf,price,market_cap,sector,industry,technical_local,tech_score,local_label,finnhub_label,tv_reco,tv_symbol_used,tv_exchange_used,final_signal,analyst_bucket,analyst_mean,analyst_votes,avg_vol,rank_score
universe,EIX,EIX,54.66999816894531,,Utilities,Electric Utilities,Sell,-3,SELL,,,,,SELL,,,,2876612.8,-1.0
universe,GTLB,GTLB,43.459999084472656,,Information Technology,Unknown,Sell,-3,SELL,,,,,SELL,,,,6805780.9,-1.0
universe,GMED,GMED,60.290000915527344,,Health Care,Health Care Equipment,Sell,-3,SELL,,,,,SELL,,,,946663.1,-1.0
universe,KHC,KHC,26.959999084472656,,Consumer Staples,Packaged Foods & Meats,Sell,-3,SELL,,,,,SELL,,,,16395779.1,-1.0
universe,FWONK,FWONK,99.66999816894531,,Communication Services,Unknown,Sell,-3,SELL,,,,,SELL,,,,978739.0,-1.0
universe,LINE,LINE,40.459999084472656,,Real Estate,Industrial REITs,Sell,-3,SELL,,,,,SELL,,,,1052579.2,-1.0
universe,MANH,MANH,209.86000061035156,,Information Technology,Unknown,Sell,-3,SELL,,,,,SELL,,,,465314.3,-1.0
universe,TAP,TAP,49.90999984741211,,Consumer Staples,Brewers,Sell,-3,SELL,,,,,SELL,,,,2008123.3,-1.0
universe,NWSA,NWSA,29.299999237060547,,Communication Services,Publishing,Sell,-3,SELL,,,,,SELL,,,,2790521.9,-1.0
universe,ONTO,ONTO,101.94999694824219,,Information Technology,Semiconductor Materials & Equipment,Sell,-3,SELL,,,,,SELL,,,,883967.6,-1.0
universe,PCAR,PCAR,98.20999908447266,,Industrials,Construction Machinery & Heavy Transportation Equipment,Sell,-3,SELL,,,,,SELL,,,,2232559.3,-1.0
universe,PAYC,PAYC,224.5,,Information Technology,Application Software,Sell,-3,SELL,,,,,SELL,,,,620071.2,-1.0
universe,PEP,PEP,146.88999938964844,,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,Sell,-3,SELL,,,,,SELL,,,,9121525.7,-1.0
universe,POST,POST,107.97000122070312,,Consumer Staples,Packaged Foods & Meats,Sell,-3,SELL,,,,,SELL,,,,673764.6,-1.0
universe,REGN,REGN,567.219970703125,,Health Care,Biotechnology,Sell,-3,SELL,,,,,SELL,,,,985496.6,-1.0
universe,ROK,ROK,341.8599853515625,,Industrials,Electrical Components & Equipment,Sell,-3,SELL,,,,,SELL,,,,800881.3,-1.0
universe,SAIA,SAIA,297.20001220703125,,Industrials,Unknown,Sell,-3,SELL,,,,,SELL,,,,566711.5,-1.0
universe,HSIC,HSIC,67.77999877929688,,Health Care,Health Care Distributors,Sell,-3,SELL,,,,,SELL,,,,1468243.5,-1.0
universe,SOLV,SOLV,72.37999725341797,,Health Care,Health Care Equipment,Sell,-3,SELL,,,,,SELL,,,,853191.0,-1.0
universe,SON,SON,45.5099983215332,,Materials,Paper & Plastic Packaging Products & Materials,Sell,-3,SELL,,,,,SELL,,,,922901.2,-1.0
universe,TREX,TREX,62.2599983215332,,Industrials,Building Products,Sell,-3,SELL,,,,,SELL,,,,1543191.6,-1.0
universe,TSN,TSN,56.18000030517578,,Consumer Staples,Packaged Foods & Meats,Sell,-3,SELL,,,,,SELL,,,,2519090.9,-1.0
universe,WEN,WEN,10.170000076293945,,Consumer Discretionary,Restaurants,Sell,-3,SELL,,,,,SELL,,,,5483199.6,-1.0
universe,WY,WY,25.549999237060547,,Real Estate,Timber REITs,Sell,-3,SELL,,,,,SELL,,,,4072595.6,-1.0
universe,WH,WH,86.20999908447266,,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",Sell,-3,SELL,,,,,SELL,,,,701694.7,-1.0
universe,ZTS,ZTS,153.1999969482422,,Health Care,Pharmaceuticals,Sell,-3,SELL,,,,,SELL,,,,2097862.5,-1.0
universe,GTM,GTM,10.119999885559082,,Communication Services,Unknown,Sell,-3,SELL,,,,,SELL,,,,3278265.6,-1.0
universe,STRK,STRK,94.80000305175781,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,199473.6,-1.0
universe,KSPI,KSPI,91.08999633789062,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,250518.7,-1.0
universe,TTAN,TTAN,100.30999755859375,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,912065.5,-1.0
universe,NVMI,NVMI,250.94000244140625,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,537766.9,-1.0
universe,GDS,GDS,32.7599983215332,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,2142844.4,-1.0
universe,UFPI,UFPI,102.63999938964844,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,335371.6,-1.0
universe,CORZ,CORZ,13.619999885559082,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,11206684.4,-1.0
universe,NOVT,NOVT,115.3499984741211,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,387919.9,-1.0
universe,SGRY,SGRY,22.360000610351562,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,1190404.9,-1.0
universe,MYRG,MYRG,184.49000549316406,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,167247.7,-1.0
universe,PAYO,PAYO,6.699999809265137,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,2930161.7,-1.0
universe,DNLI,DNLI,14.789999961853027,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,2207965.2,-1.0
universe,ROCK,ROCK,62.06999969482422,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,206459.9,-1.0
universe,ATRC,ATRC,35.65999984741211,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,354006.1,-1.0
universe,IAS,IAS,8.739999771118164,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,823543.9,-1.0
universe,VECO,VECO,23.8799991607666,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,1053111.4,-1.0
universe,STGW,STGW,5.519999980926514,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,982212.5,-1.0
universe,AHCO,AHCO,9.210000038146973,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,896038.0,-1.0
universe,CRTO,CRTO,23.399999618530273,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,269612.0,-1.0
universe,EVGO,EVGO,3.7799999713897705,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,3126762.4,-1.0
universe,ESTA,ESTA,38.66999816894531,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,274936.3,-1.0
universe,MDXG,MDXG,7.090000152587891,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,431489.9,-1.0
universe,INMD,INMD,14.40999984741211,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,1037422.7,-1.0
universe,PRAX,PRAX,46.09000015258789,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,303669.3,-1.0
universe,GERN,GERN,1.3799999952316284,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,5551572.4,-1.0
universe,GSM,GSM,4.179999828338623,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,862712.4,-1.0
universe,ERII,ERII,14.3100004196167,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,350584.3,-1.0
universe,UXIN,UXIN,3.5399999618530273,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,318330.5,-1.0
universe,BITF,BITF,1.25,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,22040756.0,-1.0
universe,PROK,PROK,2.299999952316284,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,1245539.9,-1.0
universe,SGML,SGML,6.039999961853027,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,2169981.0,-1.0
universe,PRTH,PRTH,7.869999885559082,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,428897.7,-1.0
universe,MGPI,MGPI,28.690000534057617,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,187151.9,-1.0
universe,SERV,SERV,9.9399995803833,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,7544182.7,-1.0
universe,DOMO,DOMO,14.65999984741211,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,1132224.7,-1.0
universe,BVS,BVS,7.099999904632568,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,459764.5,-1.0
universe,DNUT,DNUT,3.4000000953674316,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,3714521.1,-1.0
universe,ADV,ADV,1.7400000095367432,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,587856.6,-1.0
universe,ARKO,ARKO,4.880000114440918,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,483993.5,-1.0
universe,CEVA,CEVA,22.3700008392334,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,252479.1,-1.0
universe,CTKB,CTKB,3.9800000190734863,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,1020075.9,-1.0
universe,ALMS,ALMS,4.599999904632568,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,607952.3,-1.0
universe,ERAS,ERAS,1.4800000190734863,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,923250.6,-1.0
universe,CGC,CGC,1.3799999952316284,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,28727906.7,-1.0
universe,RCKT,RCKT,3.2300000190734863,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,3916975.2,-1.0
universe,TBCH,TBCH,15.359999656677246,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,196325.8,-1.0
universe,OMER,OMER,4.179999828338623,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,765403.4,-1.0
universe,DMAC,DMAC,5.369999885559082,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,317097.2,-1.0
universe,VMD,VMD,6.820000171661377,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,253985.8,-1.0
universe,NMRA,NMRA,1.6299999952316284,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,369596.5,-1.0
universe,EDIT,EDIT,2.5199999809265137,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,1071285.3,-1.0
universe,SNBR,SNBR,9.729999542236328,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,467563.7,-1.0
universe,NVX,NVX,1.2799999713897705,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,150097.7,-1.0
universe,IRWD,IRWD,1.100000023841858,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,1379009.3,-1.0
universe,MAPS,MAPS,1.1200000047683716,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,1194020.2,-1.0
universe,SGMO,SGMO,0.5302000045776367,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,4362997.0,-1.0
universe,NKTX,NKTX,2.130000114440918,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,416019.2,-1.0
universe,DCGO,DCGO,1.5099999904632568,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,324455.2,-1.0
universe,DOGZ,DOGZ,11.0,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,363302.6,-1.0
universe,ARAI,ARAI,4.130000114440918,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,171506.3,-1.0
universe,SKYX,SKYX,1.149999976158142,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,272193.4,-1.0
universe,SAVA,SAVA,2.1500000953674316,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,513709.3,-1.0
universe,GGR,GGR,0.35010001063346863,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,168143.7,-1.0
universe,ATLX,ATLX,5.099999904632568,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,409261.5,-1.0
universe,BHAT,BHAT,1.6649999618530273,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,181682.3,-1.0
universe,ABOS,ABOS,1.3799999952316284,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,240255.4,-1.0
universe,UPLD,UPLD,2.3949999809265137,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,400177.4,-1.0
universe,APLT,APLT,0.4652000069618225,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,844872.9,-1.0
universe,SUUN,SUUN,1.809999942779541,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,578460.7,-1.0
universe,BTAI,BTAI,3.569999933242798,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,7577657.8,-1.0
universe,NVNI,NVNI,0.5382000207901001,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,2311836.7,-1.0
universe,BEEM,BEEM,2.440000057220459,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,187655.8,-1.0
universe,NIXX,NIXX,1.6399999856948853,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,202326.0,-1.0
universe,KIDZ,KIDZ,1.0299999713897705,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,289166.2,-1.0
universe,RMSG,RMSG,2.5850000381469727,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,178320.6,-1.0
universe,WIMI,WIMI,3.690000057220459,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,161461.1,-1.0
universe,OFAL,OFAL,1.2200000286102295,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,186079.7,-1.0
universe,CETY,CETY,0.23899999260902405,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,364798.3,-1.0
universe,NXL,NXL,0.8500000238418579,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,5619603.5,-1.0
universe,MNTS,MNTS,1.2200000286102295,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,742037.6,-1.0
universe,INLF,INLF,0.8999000191688538,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,182001.8,-1.0
universe,SNGX,SNGX,3.0399999618530273,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,847863.0,-1.0
universe,PHH,PHH,0.44600000977516174,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,942316.3,-1.0
universe,GXAI,GXAI,1.559999942779541,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,4544490.1,-1.0
universe,PCLA,PCLA,0.4496000111103058,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,188656.3,-1.0
universe,ILAG,ILAG,0.5091999769210815,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,522623.5,-1.0
universe,EDHL,EDHL,0.37209999561309814,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,785101.1,-1.0
universe,STAK,STAK,0.8191999793052673,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,594059.0,-1.0
universe,BSLK,BSLK,4.25,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,5063550.5,-1.0
universe,NWTG,NWTG,1.7599999904632568,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,154283.1,-1.0
universe,BIYA,BIYA,0.5099999904632568,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,512811.6,-1.0
universe,SGD,SGD,1.059999942779541,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,158302.1,-1.0
universe,WORX,WORX,0.3109999895095825,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,15845526.1,-1.0
universe,CEPO,CEPO,10.329999923706055,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,199977.8,-1.0
universe,RTACW,RTACW,1.0499999523162842,,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,171574.2,-1.0
universe,ACI,ACI,19.100000381469727,,Consumer Staples,Food Retail,Strong Sell,-4,SELL,,,,,SELL,,,,5250653.7,-1.0
universe,ALGN,ALGN,134.6999969482422,,Health Care,Health Care Supplies,Strong Sell,-4,SELL,,,,,SELL,,,,1237622.7,-1.0
universe,ALGM,ALGM,30.100000381469727,,Information Technology,Unknown,Strong Sell,-4,SELL,,,,,SELL,,,,1418590.0,-1.0
universe,AMT,AMT,195.08999633789062,,Real Estate,Telecom Tower REITs,Strong Sell,-4,SELL,,,,,SELL,,,,2679307.5,-1.0
universe,AMGN,AMGN,280.1000061035156,,Health Care,Biotechnology,Strong Sell,-4,SELL,,,,,SELL,,,,1871569.7,-1.0
universe,APO,APO,134.75999450683594,,Financials,Asset Management & Custody Banks,Strong Sell,-4,SELL,,,,,SELL,,,,3382162.4,-1.0
universe,ATR,ATR,138.4600067138672,,Materials,"Metal, Glass & Plastic Containers",Strong Sell,-4,SELL,,,,,SELL,,,,383090.1,-1.0
universe,ASTS,ASTS,41.86000061035156,,Communication Services,Wireless Telecommunication Services,Strong Sell,-4,SELL,,,,,SELL,,,,7238088.6,-1.0
universe,BALL,BALL,50.41999816894531,,Materials,"Metal, Glass & Plastic Containers",Strong Sell,-4,SELL,,,,,SELL,,,,2320756.7,-1.0
universe,BAX,BAX,23.579999923706055,,Health Care,Health Care Equipment,Strong Sell,-4,SELL,,,,,SELL,,,,6894129.1,-1.0
universe,BMRN,BMRN,56.75,,Health Care,Unknown,Strong Sell,-4,SELL,,,,,SELL,,,,1669596.6,-1.0
universe,OWL,OWL,18.049999237060547,,Financials,Unknown,Strong Sell,-4,SELL,,,,,SELL,,,,6519660.4,-1.0
universe,BAH,BAH,103.19999694824219,,Industrials,Unknown,Strong Sell,-4,SELL,,,,,SELL,,,,1296721.4,-1.0
universe,BFAM,BFAM,116.33000183105469,,Consumer Discretionary,Unknown,Strong Sell,-4,SELL,,,,,SELL,,,,474775.0,-1.0
universe,BHF,BHF,44.22999954223633,,Financials,Life & Health Insurance,Strong Sell,-4,SELL,,,,,SELL,,,,632360.2,-1.0
universe,BRO,BRO,95.48999786376953,,Financials,Insurance Brokers,Strong Sell,-4,SELL,,,,,SELL,,,,2223558.1,-1.0
universe,BF.A,BF-A,28.489999771118164,,Consumer Staples,Distillers & Vintners,Strong Sell,-4,SELL,,,,,SELL,,,,182319.5,-1.0
universe,BF.B,BF-B,28.200000762939453,,Consumer Staples,Distillers & Vintners,Strong Sell,-4,SELL,,,,,SELL,,,,4099098.8,-1.0
universe,CAVA,CAVA,65.95999908447266,,Consumer Discretionary,Restaurants,Strong Sell,-4,SELL,,,,,SELL,,,,3394763.1,-1.0
universe,CHTR,CHTR,259.510009765625,,Communication Services,Cable & Satellite,Strong Sell,-4,SELL,,,,,SELL,,,,1812144.6,-1.0
universe,CMG,CMG,41.40999984741211,,Consumer Discretionary,Restaurants,Strong Sell,-4,SELL,,,,,SELL,,,,14596868.2,-1.0
universe,CWEN,CWEN,28.690000534057617,,Utilities,Unknown,Strong Sell,-4,SELL,,,,,SELL,,,,881783.4,-1.0
universe,CL,CL,83.66999816894531,,Consumer Staples,Household Products,Strong Sell,-4,SELL,,,,,SELL,,,,4964902.1,-1.0
universe,COO,COO,68.0,,Health Care,Health Care Supplies,Strong Sell,-4,SELL,,,,,SELL,,,,4372970.4,-1.0
universe,CCI,CCI,95.45999908447266,,Real Estate,Telecom Tower REITs,Strong Sell,-4,SELL,,,,,SELL,,,,3256869.5,-1.0
universe,CCK,CCK,92.2699966430664,,Materials,Unknown,Strong Sell,-4,SELL,,,,,SELL,,,,1319209.9,-1.0
universe,DHR,DHR,199.02999877929688,,Health Care,Life Sciences Tools & Services,Strong Sell,-4,SELL,,,,,SELL,,,,2868106.9,-1.0
universe,DAR,DAR,31.56999969482422,,Consumer Staples,Unknown,Strong Sell,-4,SELL,,,,,SELL,,,,2635804.1,-1.0
universe,DE,DE,474.8999938964844,,Industrials,Agricultural & Farm Machinery,Strong Sell,-4,SELL,,,,,SELL,,,,1208215.4,-1.0
universe,DLR,DLR,162.83999633789062,,Real Estate,Data Center REITs,Strong Sell,-4,SELL,,,,,SELL,,,,1506892.3,-1.0
universe,DV,DV,15.25,,Information Technology,Unknown,Strong Sell,-4,SELL,,,,,SELL,,,,1695566.4,-1.0
universe,ETN,ETN,348.2200012207031,,Industrials,Electrical Components & Equipment,Strong Sell,-4,SELL,,,,,SELL,,,,1796188.5,-1.0
universe,ES,ES,63.41999816894531,,Utilities,Multi-Utilities,Strong Sell,-4,SELL,,,,,SELL,,,,2640049.1,-1.0
universe,FDS,FDS,369.4800109863281,,Financials,Financial Exchanges & Data,Strong Sell,-4,SELL,,,,,SELL,,,,396441.2,-1.0
universe,FIS,FIS,68.70999908447266,,Financials,Transaction & Payment Processing Services,Strong Sell,-4,SELL,,,,,SELL,,,,3394674.2,-1.0
universe,FI,FI,136.17999267578125,,Financials,Transaction & Payment Processing Services,Strong Sell,-4,SELL,,,,,SELL,,,,3946673.7,-1.0
universe,FTNT,FTNT,76.44000244140625,,Information Technology,Systems Software,Strong Sell,-4,SELL,,,,,SELL,,,,6293531.1,-1.0
universe,FTV,FTV,47.58000183105469,,Industrials,Industrial Machinery & Supplies & Components,Strong Sell,-4,SELL,,,,,SELL,,,,3483499.3,-1.0
universe,FRPT,FRPT,53.2400016784668,,Consumer Staples,Unknown,Strong Sell,-4,SELL,,,,,SELL,,,,1634038.0,-1.0
universe,GME,GME,22.3700008392334,,Consumer Discretionary,Computer & Electronics Retail,Strong Sell,-4,SELL,,,,,SELL,,,,6489695.6,-1.0
universe,IT,IT,236.72999572753906,,Information Technology,IT Consulting & Other Services,Strong Sell,-4,SELL,,,,,SELL,,,,1287254.1,-1.0
universe,GPK,GPK,20.899999618530273,,Materials,Unknown,Strong Sell,-4,SELL,,,,,SELL,,,,3852482.4,-1.0
universe,HLNE,HLNE,147.0399932861328,,Financials,Unknown,Strong Sell,-4,SELL,,,,,SELL,,,,356144.1,-1.0
universe,JKHY,JKHY,161.8699951171875,,Financials,Transaction & Payment Processing Services,Strong Sell,-4,SELL,,,,,SELL,,,,730716.1,-1.0
universe,HON,HON,215.16000366210938,,Industrials,Industrial Conglomerates,Strong Sell,-4,SELL,,,,,SELL,,,,3030604.3,-1.0
universe,INSP,INSP,86.31999969482422,,Health Care,Unknown,Strong Sell,-4,SELL,,,,,SELL,,,,924797.4,-1.0
universe,IFF,IFF,65.52999877929688,,Materials,Specialty Chemicals,Strong Sell,-4,SELL,,,,,SELL,,,,1843350.6,-1.0
universe,INVH,INVH,30.350000381469727,,Real Estate,Single-Family Residential REITs,Strong Sell,-4,SELL,,,,,SELL,,,,3254168.6,-1.0
universe,IRM,IRM,91.08000183105469,,Real Estate,Other Specialized REITs,Strong Sell,-4,SELL,,,,,SELL,,,,1194736.6,-1.0
universe,KBR,KBR,48.939998626708984,,Industrials,Diversified Support Services,Strong Sell,-4,SELL,,,,,SELL,,,,1126955.7,-1.0
universe,KKR,KKR,137.35000610351562,,Financials,Asset Management & Custody Banks,Strong Sell,-4,SELL,,,,,SELL,,,,2880900.9,-1.0
universe,LBRDK,LBRDK,59.47999954223633,,Communication Services,Unknown,Strong Sell,-4,SELL,,,,,SELL,,,,888754.7,-1.0
universe,LNW,LNW,87.79000091552734,,Consumer Discretionary,Casinos & Gaming,Strong Sell,-4,SELL,,,,,SELL,,,,1032413.8,-1.0
universe,MSGS,MSGS,196.08999633789062,,Communication Services,Unknown,Strong Sell,-4,SELL,,,,,SELL,,,,161768.0,-1.0
universe,MASI,MASI,143.00999450683594,,Health Care,Health Care Equipment,Strong Sell,-4,SELL,,,,,SELL,,,,602854.6,-1.0
universe,MDU,MDU,16.239999771118164,,Utilities,Multi-Utilities,Strong Sell,-4,SELL,,,,,SELL,,,,1473327.0,-1.0
universe,MCHP,MCHP,64.43000030517578,,Information Technology,Semiconductors,Strong Sell,-4,SELL,,,,,SELL,,,,8805270.0,-1.0
universe,MRNA,MRNA,24.280000686645508,,Health Care,Biotechnology,Strong Sell,-4,SELL,,,,,SELL,,,,11118912.2,-1.0
universe,MORN,MORN,258.1099853515625,,Financials,Unknown,Strong Sell,-4,SELL,,,,,SELL,,,,348111.7,-1.0
universe,MUSA,MUSA,373.6400146484375,,Consumer Discretionary,Unknown,Strong Sell,-4,SELL,,,,,SELL,,,,288417.0,-1.0
universe,NWS,NWS,33.16999816894531,,Communication Services,Publishing,Strong Sell,-4,SELL,,,,,SELL,,,,620132.9,-1.0
universe,OKTA,OKTA,89.73999786376953,,Information Technology,Application Software,Strong Sell,-4,SELL,,,,,SELL,,,,6572431.7,-1.0
universe,ODFL,ODFL,148.80999755859375,,Industrials,Cargo Ground Transportation,Strong Sell,-4,SELL,,,,,SELL,,,,1973462.9,-1.0
universe,ON,ON,48.060001373291016,,Information Technology,Semiconductors,Strong Sell,-4,SELL,,,,,SELL,,,,6974645.7,-1.0
universe,OKE,OKE,74.37999725341797,,Energy,Oil & Gas Storage & Transportation,Strong Sell,-4,SELL,,,,,SELL,,,,3393411.3,-1.0
universe,PAYX,PAYX,137.32000732421875,,Industrials,Human Resource & Employment Services,Strong Sell,-4,SELL,,,,,SELL,,,,1938764.1,-1.0
universe,PYPL,PYPL,68.45999908447266,,Financials,Transaction & Payment Processing Services,Strong Sell,-4,SELL,,,,,SELL,,,,9126532.5,-1.0
universe,PM,PM,161.14999389648438,,Consumer Staples,Tobacco,Strong Sell,-4,SELL,,,,,SELL,,,,5793451.9,-1.0
universe,PLNT,PLNT,102.95999908447266,,Consumer Discretionary,Unknown,Strong Sell,-4,SELL,,,,,SELL,,,,1000072.2,-1.0
universe,QS,QS,7.650000095367432,,Consumer Discretionary,Unknown,Strong Sell,-4,SELL,,,,,SELL,,,,12228078.4,-1.0
universe,QSR,QSR,62.099998474121094,,Consumer Discretionary,Restaurants,Strong Sell,-4,SELL,,,,,SELL,,,,2468806.6,-1.0
universe,ROP,ROP,527.1199951171875,,Industrials,Industrial Conglomerates,Strong Sell,-4,SELL,,,,,SELL,,,,733328.8,-1.0
universe,CRM,CRM,244.00999450683594,,Information Technology,Application Software,Strong Sell,-4,SELL,,,,,SELL,,,,10601589.2,-1.0
universe,SBAC,SBAC,195.1699981689453,,Real Estate,Telecom Tower REITs,Strong Sell,-4,SELL,,,,,SELL,,,,1211716.9,-1.0
universe,FOUR,FOUR,87.5199966430664,,Information Technology,Unknown,Strong Sell,-4,SELL,,,,,SELL,,,,1205270.2,-1.0
universe,SLGN,SLGN,44.849998474121094,,Materials,"Metal, Glass & Plastic Containers",Strong Sell,-4,SELL,,,,,SELL,,,,1059789.6,-1.0
universe,SMCI,SMCI,40.70000076293945,,Information Technology,"Technology Hardware, Storage & Peripherals",Strong Sell,-4,SELL,,,,,SELL,,,,22753117.1,-1.0
universe,TDC,TDC,20.530000686645508,,Information Technology,IT Consulting & Other Services,Strong Sell,-4,SELL,,,,,SELL,,,,815809.9,-1.0
universe,TTEK,TTEK,35.65999984741211,,Industrials,Environmental & Facilities Services,Strong Sell,-4,SELL,,,,,SELL,,,,1978954.0,-1.0
universe,TXN,TXN,187.2899932861328,,Information Technology,Semiconductors,Strong Sell,-4,SELL,,,,,SELL,,,,5976318.9,-1.0
universe,TOST,TOST,41.11000061035156,,Information Technology,Transaction & Payment Processing Services,Strong Sell,-4,SELL,,,,,SELL,,,,7863049.2,-1.0
universe,TTD,TTD,51.91999816894531,,Communication Services,Advertising,Strong Sell,-4,SELL,,,,,SELL,,,,8647243.8,-1.0
universe,TW,TW,123.38999938964844,,Financials,Unknown,Strong Sell,-4,SELL,,,,,SELL,,,,1412281.3,-1.0
